id,name,full-name,identity,align,eye,hair,sex,alive,appearances,first appearance,year
1823,killer shark, (new earth),secret identity,bad characters,blue eyes,black hair,male characters,living characters,14,"1957, january",1957.0
1826,paul dekker, (new earth),secret identity,bad characters,blue eyes,brown hair,male characters,living characters,14,"1946, june",1946.0
1827,bradford thorne, (new earth),secret identity,bad characters,brown eyes,brown hair,male characters,deceased characters,14,"1943, july",1943.0
1828,gilda gold, (new earth),public identity,good characters,blue eyes,brown hair,female characters,living characters,14,"1942, august",1942.0
1829,buddy smith, (new earth),public identity,good characters,blue eyes,blond hair,male characters,living characters,14,"1940, july",1940.0
1830,terrence kurtzberger, (new earth),secret identity,neutral characters,black eyes,black hair,male characters,deceased characters,14,"1940, february",1940.0
1832,niccolai tepes, (new earth),secret identity,bad characters,red eyes,black hair,male characters,deceased characters,14,"1939, september",1939.0
1834,kiran singh, (new earth),secret identity,good characters,brown eyes,brown hair,female characters,living characters,13,"2011, january",2011.0
1835,sonia zucco, (new earth),public identity,neutral characters,black eyes,brown hair,female characters,living characters,13,"2011, june",2011.0
1836,heretic, (new earth),secret identity,bad characters,blue eyes,black hair,male characters,deceased characters,13,"2010, july",2010.0
1837,alysha grant, (new earth),public identity,good characters,blue eyes,blond hair,female characters,living characters,13,"2009, june",2009.0
1838,elizabeth kane, (new earth),secret identity,bad characters,green eyes,red hair,female characters,living characters,13,"2009, august",2009.0
1839,ewan mcbane, (new earth),public identity,good characters,brown eyes,brown hair,male characters,living characters,13,"2009, june",2009.0
1847,roman cavallo, (new earth),public identity,bad characters,blue eyes,white hair,male characters,living characters,13,"2008, march",2008.0
1848,terrence bolatinsky, (new earth),secret identity,bad characters,blue eyes,blond hair,male characters,living characters,13,"2008, april",2008.0
1853,jezebel jet, (new earth),public identity,bad characters,brown eyes,red hair,female characters,deceased characters,13,"2006, october",2006.0
1860,ystina, (new earth),secret identity,good characters,green eyes,black hair,female characters,living characters,13,"2005, may",2005.0
1863,kristopher roderic, (new earth),public identity,bad characters,blue eyes,black hair,male characters,deceased characters,13,"2002, may",2002.0
1866,raker qarrigat, (new earth),public identity,good characters,white eyes,blue hair,male characters,living characters,13,"2000, august",2000.0
1867,janice porter, (new earth),public identity,bad characters,blue eyes,blond hair,female characters,deceased characters,13,"1999, december",1999.0
1869,adam winterbourne, (new earth),public identity,good characters,brown eyes,black hair,male characters,living characters,13,"1998, june",1998.0
1870,angela margolin, (new earth),public identity,good characters,blue eyes,blond hair,female characters,living characters,13,"1998, december",1998.0
1875,james barr, (new earth),secret identity,good characters,blue eyes,white hair,male characters,living characters,13,"1995, october",1995.0
1876,stanley printwhistle, (new earth),public identity,bad characters,black eyes,grey hair,male characters,living characters,13,"1995, march",1995.0
1883,cairo defrey, (new earth),public identity,bad characters,brown eyes,black hair,female characters,living characters,13,"1992, september",1992.0
1884,shilandra thane, (new earth),public identity,good characters,black eyes,red hair,female characters,living characters,13,"1992, june",1992.0
1885,arnold etchinson, (new earth),secret identity,bad characters,brown eyes,brown hair,male characters,deceased characters,13,"1991, january",1991.0
1887,kordax, (new earth),public identity,bad characters,green eyes,blond hair,male characters,living characters,13,"1990, june",1990.0
1893,alec rois, (new earth),secret identity,bad characters,blue eyes,black hair,male characters,living characters,13,"1988, april",1988.0
1894,euryale, (new earth),public identity,bad characters,brown eyes,black hair,female characters,living characters,13,"1988, december",1988.0
1895,michael shands, (new earth),public identity,good characters,brown eyes,black hair,male characters,deceased characters,13,"1988, may",1988.0
1899,rebecca sharpe, (new earth),secret identity,bad characters,green eyes,red hair,female characters,living characters,13,"1987, january",1987.0
1900,william heller, (new earth),secret identity,bad characters,blue eyes,blond hair,male characters,deceased characters,13,"1987, august",1987.0
1901,jack soo, (new earth),public identity,good characters,brown eyes,black hair,male characters,living characters,13,"1986, august",1986.0
1902,richard hertz, (new earth),secret identity,bad characters,black eyes,black hair,male characters,deceased characters,13,"1986, february",1986.0
1906,rhea, (new earth),public identity,neutral characters,blue eyes,red hair,female characters,living characters,13,"1985, august",1985.0
1909,rita beckman, (new earth),public identity,neutral characters,brown eyes,brown hair,female characters,living characters,13,"1983, july",1983.0
1910,bernal rojas, (new earth),secret identity,good characters,brown eyes,brown hair,male characters,deceased characters,13,"1982, june",1982.0
1911,harold carew, (new earth),public identity,neutral characters,blue eyes,blond hair,male characters,living characters,13,"1982, july",1982.0
1915,helmut streicher, (new earth),secret identity,bad characters,blue eyes,blond hair,male characters,living characters,13,"1977, february",1977.0
1916,peter gambi, (new earth),public identity,neutral characters,black eyes,brown hair,male characters,deceased characters,13,"1977, april",1977.0
1920,cassandra craft, (new earth),public identity,neutral characters,grey eyes,white hair,female characters,living characters,13,"1972, february",1972.0
1923,neil richards, (new earth),secret identity,neutral characters,blue eyes,red hair,male characters,living characters,13,"1967, february",1967.0
1925,king ra-man, (new earth),public identity,neutral characters,blue eyes,black hair,male characters,living characters,13,"1965, july",1965.0
1928,bromwell stikk, (new earth),public identity,bad characters,black eyes,black hair,male characters,living characters,13,"1964, july",1964.0
1929,paul gambi, (new earth),public identity,neutral characters,brown eyes,brown hair,male characters,living characters,13,"1963, december",1963.0
1932,percy sheldrake, (new earth),secret identity,good characters,brown eyes,brown hair,male characters,deceased characters,13,"1950, december",1950.0
1935,dala, (new earth),secret identity,bad characters,red eyes,black hair,female characters,living characters,13,"1939, october",1939.0
1943,nicholas cho, (new earth),public identity,good characters,brown eyes,black hair,male characters,living characters,12,"2010, august",2010.0
1945,alyce sinner, (new earth),public identity,bad characters,brown eyes,black hair,female characters,living characters,12,"2009, december",2009.0
1946,astrild storm-daughter, (new earth),public identity,bad characters,white eyes,black hair,female characters,deceased characters,12,"2009, june",2009.0
1954,daniel khalifa, (new earth),secret identity,good characters,brown eyes,brown hair,male characters,living characters,12,"2007, march",2007.0
1955,kamandi, (new earth),public identity,neutral characters,blue eyes,blond hair,male characters,living characters,12,"2007, september",2007.0
1957,simon dark, (new earth),secret identity,good characters,blue eyes,brown hair,male characters,living characters,12,"2007, december",2007.0
1958,enigma, (new earth),secret identity,neutral characters,green eyes,red hair,female characters,living characters,12,"2006, september",2006.0
1960,silica, (new earth),public identity,neutral characters,white eyes,pink hair,female characters,deceased characters,12,"2006, december",2006.0
1961,young frankenstein, (new earth),public identity,good characters,black eyes,black hair,male characters,living characters,12,"2006, september",2006.0
1963,sebastian blood ix, (new earth),secret identity,bad characters,red eyes,white hair,male characters,deceased characters,12,"2004, january",2004.0
1964,travis clevenger, (new earth),public identity,neutral characters,blue eyes,blond hair,male characters,living characters,12,"2004, september",2004.0
1965,william matthews, (new earth),secret identity,bad characters,brown eyes,brown hair,male characters,deceased characters,12,"2004, july",2004.0
1966,constantine drakon, (new earth),public identity,bad characters,black eyes,black hair,male characters,living characters,12,"2003, august",2003.0
1967,james corrigan ii, (new earth),public identity,bad characters,green eyes,red hair,male characters,deceased characters,12,"2003, december",2003.0
1970,imperiex-prime, (new earth),secret identity,bad characters,red eyes,black hair,male characters,deceased characters,12,"2000, february",2000.0
1973,chanda madan, (new earth),public identity,neutral characters,black eyes,black hair,female characters,living characters,12,"1998, november",1998.0
1974,vicious, (new earth),secret identity,bad characters,black eyes,white hair,female characters,living characters,12,"1998, june",1998.0
1975,dennis samuel ellis, (new earth),secret identity,bad characters,brown eyes,blond hair,male characters,living characters,12,"1997, april",1997.0
1977,dana dearden, (new earth),public identity,bad characters,blue eyes,brown hair,female characters,deceased characters,12,"1996, february",1996.0
1982,pamela sweigeld, (new earth),secret identity,bad characters,brown eyes,brown hair,female characters,living characters,12,"1995, july",1995.0
1988,liam hawkleigh, (new earth),secret identity,bad characters,blue eyes,brown hair,male characters,living characters,12,"1994, may",1994.0
1989,megan darrow, (new earth),public identity,good characters,brown eyes,brown hair,female characters,living characters,12,"1994, april",1994.0
1991,william twotrees, (new earth),secret identity,good characters,brown eyes,black hair,male characters,living characters,12,"1994, december",1994.0
1994,anne-marie brogan, (new earth),secret identity,good characters,brown eyes,black hair,female characters,living characters,12,"1992, september",1992.0
1996,jennifer jurden, (new earth),public identity,good characters,blue eyes,brown hair,female characters,living characters,12,"1992, february",1992.0
2000,flex mentallo, (new earth),public identity,good characters,brown eyes,brown hair,male characters,living characters,12,"1990, august",1990.0
2001,john butcher, (new earth),secret identity,good characters,brown eyes,black hair,male characters,living characters,12,"1990, may",1990.0
2007,despair, (new earth),secret identity,neutral characters,grey eyes,black hair,female characters,living characters,12,"1989, november",1989.0
2009,jason praxis, (new earth),public identity,good characters,blue eyes,blond hair,male characters,living characters,12,"1989, february",1989.0
2019,diana rockwell, (new earth),public identity,good characters,blue eyes,blond hair,female characters,deceased characters,12,"1987, december",1987.0
2020,garrison slate, (new earth),public identity,neutral characters,brown eyes,black hair,male characters,living characters,12,"1987, may",1987.0
2021,jonathan lord, (new earth),secret identity,good characters,black eyes,black hair,male characters,living characters,12,"1987, september",1987.0
2022,sea wolf, (new earth),secret identity,bad characters,black eyes,brown hair,male characters,living characters,12,"1987, june",1987.0
2029,bolphunga, (new earth),public identity,bad characters,black eyes,black hair,male characters,living characters,12,"1985, may",1985.0
2032,syonide ii, (new earth),secret identity,bad characters,blue eyes,red hair,female characters,deceased characters,12,"1985, march",1985.0
2033,tao jones, (new earth),secret identity,bad characters,black eyes,black hair,female characters,living characters,12,"1985, august",1985.0
2037,mayflower, (new earth),secret identity,bad characters,brown eyes,brown hair,female characters,deceased characters,12,"1984, september",1984.0
2039,sparkler, (new earth),secret identity,good characters,black eyes,black hair,male characters,deceased characters,12,"1984, september",1984.0
2040,hollika rahn, (new earth),public identity,good characters,black eyes,black hair,female characters,deceased characters,12,"1983, april",1983.0
2041,jivan shi, (new earth),secret identity,bad characters,brown eyes,black hair,male characters,deceased characters,12,"1983, march",1983.0
2044,black-cloud-in-morning, (new earth),secret identity,bad characters,brown eyes,black hair,male characters,deceased characters,12,"1982, june",1982.0
2045,loretta york, (new earth),secret identity,good characters,blue eyes,blond hair,female characters,living characters,12,"1982, october",1982.0
2054,charles vicker, (new earth),secret identity,good characters,brown eyes,brown hair,male characters,deceased characters,12,"1967, september",1967.0
2056,"stanley dover, younger", (new earth),public identity,good characters,blue eyes,blond hair,male characters,living characters,12,"1966, january",1966.0
2057,charles brown, (new earth),secret identity,bad characters,brown eyes,brown hair,male characters,deceased characters,12,"1960, august",1960.0
2059,simon ecks, (new earth),public identity,bad characters,blue eyes,grey hair,male characters,living characters,12,"1958, november",1958.0
2061,william great eagle, (new earth),public identity,good characters,brown eyes,brown hair,male characters,living characters,12,"1954, september",1954.0
2065,darrell dane, (new earth),secret identity,good characters,blue eyes,black hair,male characters,living characters,12,"1939, december",1939.0
2070,blanca, (new earth),public identity,neutral characters,blue eyes,blond hair,female characters,living characters,11,"2010, january",2010.0
2071,galahad ii, (new earth),secret identity,good characters,blue eyes,brown hair,male characters,living characters,11,"2010, september",2010.0
2077,lynx ii, (new earth),secret identity,neutral characters,amber eyes,black hair,female characters,living characters,11,"2008, december",2008.0
2078,marius dimeter, (new earth),public identity,good characters,black eyes,black hair,male characters,living characters,11,"2008, december",2008.0
2081,david sargent, (new earth),secret identity,good characters,blue eyes,blond hair,male characters,living characters,11,"2007, april",2007.0
2083,jonar jon carter, (new earth),secret identity,bad characters,blue eyes,white hair,male characters,living characters,11,"2007, october",2007.0
2088,doctor impossible, (new earth),secret identity,bad characters,blue eyes,black hair,male characters,living characters,11,"2006, october",2006.0
2089,k. russell abernathy, (new earth),public identity,bad characters,black eyes,green hair,male characters,living characters,11,"2006, may",2006.0
2095,miguel devante, (new earth),secret identity,good characters,brown eyes,brown hair,male characters,living characters,11,"2005, august",2005.0
2096,linda friitawa, (new earth),secret identity,bad characters,red eyes,white hair,female characters,living characters,11,"2004, july",2004.0
2097,saffron bell, (new earth),public identity,good characters,green eyes,blond hair,female characters,living characters,11,"2004, september",2004.0
2100,stheno, (new earth),public identity,bad characters,brown eyes,black hair,female characters,living characters,11,"2001, february",2001.0
2104,killer wasp, (new earth),secret identity,bad characters,black eyes,black hair,male characters,deceased characters,11,"2000, april",2000.0
2108,aliki marceau, (new earth),public identity,bad characters,green eyes,red hair,female characters,living characters,11,"1999, june",1999.0
2109,margot marceau, (new earth),public identity,bad characters,green eyes,red hair,female characters,living characters,11,"1999, june",1999.0
2110,sharon vance, (new earth),secret identity,good characters,brown eyes,brown hair,female characters,deceased characters,11,"1999, october",1999.0
2117,terry chase, (new earth),public identity,neutral characters,green eyes,black hair,female characters,living characters,11,"1998, january",1998.0
2119,alejandro sanchez, (new earth),secret identity,good characters,brown eyes,black hair,male characters,deceased characters,11,"1996, february",1996.0
2120,chain lightning, (new earth),secret identity,bad characters,blue eyes,blond hair,female characters,living characters,11,"1996, april",1996.0
2121,gaius marcus, (new earth),secret identity,bad characters,brown eyes,blond hair,male characters,living characters,11,"1996, september",1996.0
2122,giz, (new earth),secret identity,bad characters,black eyes,brown hair,male characters,living characters,11,"1996, january",1996.0
2123,camorouge, (new earth),secret identity,bad characters,blue eyes,red hair,female characters,living characters,11,"1995, january",1995.0
2125,mongal, (new earth),public identity,bad characters,red eyes,brown hair,female characters,deceased characters,11,"1995, september",1995.0
2126,mope-stattor neer, (new earth),public identity,good characters,white eyes,black hair,male characters,deceased characters,11,"1995, november",1995.0
2127,savitar, (new earth),secret identity,bad characters,black eyes,blue hair,male characters,deceased characters,11,"1995, december",1995.0
2130,hippolyta milton, (new earth),public identity,neutral characters,purple eyes,purple hair,female characters,living characters,11,"1994, march",1994.0
2131,kako, (new earth),secret identity,good characters,brown eyes,black hair,female characters,living characters,11,"1994, february",1994.0
2132,massacre, (new earth),secret identity,bad characters,white eyes,grey hair,male characters,deceased characters,11,"1994, february",1994.0
2134,etienne du vipere, (new earth),public identity,bad characters,green eyes,black hair,male characters,living characters,11,"1993, february",1993.0
2141,babe tanaka, (new earth),public identity,good characters,brown eyes,black hair,female characters,living characters,11,"1991, august",1991.0
2142,daniel hall, (new earth),secret identity,neutral characters,white eyes,white hair,male characters,living characters,11,"1991, january",1991.0
2143,dawg, (new earth),public identity,bad characters,red eyes,white hair,male characters,deceased characters,11,"1991, december",1991.0
2147,artemis - female furies, (new earth),secret identity,bad characters,brown eyes,black hair,female characters,living characters,11,"1989, november",1989.0
2149,cleric, (new earth),public identity,good characters,red eyes,white hair,male characters,deceased characters,11,"1989, may",1989.0
2153,mighty bruce, (new earth),public identity,neutral characters,blue eyes,brown hair,male characters,living characters,11,"1989, january",1989.0
2155,rodger bach, (new earth),public identity,good characters,brown eyes,brown hair,male characters,living characters,11,"1989, july",1989.0
2159,cheryl constantine, (new earth),public identity,good characters,blue eyes,blond hair,female characters,living characters,11,"1988, april",1988.0
2162,lucy spears, (new earth),public identity,good characters,blue eyes,blond hair,female characters,deceased characters,11,"1988, november",1988.0
2163,thaddeus killgrave, (new earth),public identity,bad characters,black eyes,red hair,male characters,living characters,11,"1988, july",1988.0
2175,k.p. watson, (new earth),public identity,good characters,green eyes,strawberry blond hair,female characters,living characters,11,"1986, january",1986.0
2187,steamroller, (new earth),secret identity,bad characters,blue eyes,black hair,male characters,deceased characters,11,"1984, may",1984.0
2188,synn, (new earth),public identity,bad characters,red eyes,black hair,female characters,living characters,11,"1984, december",1984.0
2192,lady sapphire, (new earth),public identity,neutral characters,blue eyes,black hair,female characters,living characters,11,"1983, september",1983.0
2193,laethwen, (new earth),public identity,good characters,red eyes,red hair,female characters,deceased characters,11,"1983, september",1983.0
2194,maaldor, (new earth),public identity,bad characters,red eyes,red hair,male characters,deceased characters,11,"1983, april",1983.0
2196,mica love, (new earth),secret identity,bad characters,brown eyes,black hair,female characters,deceased characters,11,"1983, july",1983.0
2198,jefferson jackson, (new earth),public identity,neutral characters,brown eyes,black hair,male characters,living characters,11,"1982, june",1982.0
2200,ronald evers, (new earth),secret identity,neutral characters,brown eyes,black hair,male characters,living characters,11,"1982, june",1982.0
2203,valoric, (new earth),secret identity,good characters,blue eyes,blond hair,male characters,living characters,11,"1979, october",1979.0
2205,beowulf, (new earth),public identity,good characters,blue eyes,blond hair,male characters,living characters,11,"1975, may",1975.0
2206,timothy ravenwind, (new earth),public identity,neutral characters,blue eyes,red hair,male characters,living characters,11,"1973, august",1973.0
2209,tigra, (new earth),public identity,neutral characters,black eyes,red hair,female characters,deceased characters,11,"1972, march",1972.0
2210,alex olsen, (new earth),secret identity,neutral characters,blue eyes,blond hair,male characters,living characters,11,"1971, july",1971.0
2212,esak, (new earth),public identity,bad characters,blue eyes,blond hair,male characters,deceased characters,11,"1971, september",1971.0
2213,gnarrk, (new earth),public identity,good characters,brown eyes,black hair,male characters,deceased characters,11,"1971, april",1971.0
2214,olivia reynolds, (new earth),public identity,bad characters,green eyes,red hair,female characters,living characters,11,"1969, september",1969.0
2215,lart, (new earth),public identity,good characters,black eyes,blond hair,male characters,living characters,11,"1968, may",1968.0
2217,bertram larvan, (new earth),secret identity,bad characters,black eyes,black hair,male characters,deceased characters,11,"1966, september",1966.0
2219,shaggy man i, (new earth),public identity,bad characters,red eyes,brown hair,male characters,living characters,11,"1966, june",1966.0
2222,steven savage, (new earth),public identity,good characters,blue eyes,blond hair,male characters,living characters,11,"1965, december",1965.0
2223,iona vane, (new earth),public identity,good characters,blue eyes,red hair,female characters,living characters,11,"1961, october",1961.0
2224,musketeer, (new earth),secret identity,good characters,blue eyes,black hair,male characters,living characters,11,"1955, january",1955.0
2225,walter trigger, (new earth),public identity,good characters,blue eyes,orange hair,male characters,living characters,11,"1951, may",1951.0
2226,wayne trigger, (new earth),public identity,good characters,blue eyes,orange hair,male characters,living characters,11,"1951, may",1951.0
2230,rose psychic, (new earth),public identity,good characters,black eyes,black hair,female characters,deceased characters,11,"1937, march",1937.0
2234,bilal asselah, (new earth),secret identity,good characters,brown eyes,black hair,male characters,living characters,10,"2011, february",2011.0
2236,hila, (new earth),secret identity,bad characters,blue eyes,purple hair,female characters,living characters,10,"2010, august",2010.0
2238,paul lincoln, (new earth),public identity,good characters,blue eyes,grey hair,male characters,living characters,10,"2010, july",2010.0
2244,charis, (new earth),public identity,bad characters,brown eyes,brown hair,female characters,living characters,10,"2008, january",2008.0
2248,liana kerzner, (new earth),public identity,neutral characters,blue eyes,red hair,female characters,living characters,10,"2008, november",2008.0
2256,rose levin, (new earth),public identity,good characters,brown eyes,brown hair,female characters,living characters,10,"2007, october",2007.0
2257,edison, (new earth),secret identity,bad characters,brown eyes,black hair,male characters,living characters,10,"2006, june",2006.0
2258,i-ching, (new earth),public identity,good characters,brown eyes,black hair,male characters,living characters,10,"2006, september",2006.0
2260,julie robinson, (new earth),public identity,neutral characters,blue eyes,black hair,female characters,living characters,10,"2006, may",2006.0
2263,power boy, (new earth),secret identity,good characters,blue eyes,black hair,male characters,deceased characters,10,"2006, september",2006.0
2265,stanley silver, (new earth),secret identity,good characters,white eyes,blond hair,male characters,living characters,10,"2006, august",2006.0
2266,kara zor-el ii, (new earth),secret identity,bad characters,blue eyes,blond hair,female characters,deceased characters,10,"2005, december",2005.0
2267,sir galahad, (new earth),public identity,neutral characters,black eyes,brown hair,male characters,living characters,10,"2005, may",2005.0
2268,gregory jupiter, (new earth),public identity,bad characters,blue eyes,grey hair,male characters,living characters,10,"2004, july",2004.0
2269,jonathan warren, (new earth),secret identity,bad characters,blue eyes,blond hair,male characters,living characters,10,"2004, february",2004.0
2270,mick wong, (new earth),public identity,good characters,brown eyes,black hair,male characters,deceased characters,10,"2004, july",2004.0
2271,simon lippman, (new earth),public identity,good characters,brown eyes,brown hair,male characters,living characters,10,"2004, january",2004.0
2273,daria hernandez, (new earth),public identity,neutral characters,brown eyes,brown hair,female characters,living characters,10,"2003, july",2003.0
2274,hagen, (new earth),public identity,bad characters,grey eyes,grey hair,male characters,living characters,10,"2003, march",2003.0
2278,cylvia anita cyber, (new earth),secret identity,bad characters,brown eyes,black hair,female characters,living characters,10,"2002, february",2002.0
2279,jayita sahir, (new earth),public identity,good characters,brown eyes,black hair,female characters,deceased characters,10,"2002, june",2002.0
2281,amunet black, (new earth),public identity,bad characters,black eyes,blue hair,female characters,living characters,10,"2001, august",2001.0
2282,sebastian ballesteros, (new earth),secret identity,bad characters,brown eyes,black hair,male characters,deceased characters,10,"2001, july",2001.0
2283,"stanley dover, elder", (new earth),secret identity,bad characters,blue eyes,grey hair,male characters,deceased characters,10,"2001, april",2001.0
2286,cameron begay, (new earth),public identity,good characters,brown eyes,brown hair,male characters,living characters,10,"2000, march",2000.0
2289,killshot, (new earth),secret identity,bad characters,brown eyes,brown hair,male characters,deceased characters,10,"2000, november",2000.0
2293,lourdes lucero, (new earth),secret identity,bad characters,black eyes,brown hair,female characters,living characters,10,"1999, december",1999.0
2296,tiger, (new earth),secret identity,bad characters,black eyes,black hair,male characters,living characters,10,"1999, september",1999.0
2302,carlos, (new earth),public identity,bad characters,brown eyes,black hair,male characters,living characters,10,"1997, august",1997.0
2303,delroy amberson, (new earth),public identity,good characters,black eyes,black hair,male characters,living characters,10,"1997, february",1997.0
2306,aaron langstrom, (new earth),secret identity,neutral characters,brown eyes,brown hair,male characters,living characters,10,"1996, april",1996.0
2307,kindred grim, (new earth),public identity,bad characters,blue eyes,blond hair,male characters,deceased characters,10,"1996, september",1996.0
2310,diedre vance, (new earth),public identity,bad characters,blue eyes,blond hair,female characters,living characters,10,1995,1995.0
2312,white lightning, (new earth),secret identity,bad characters,blue eyes,white hair,female characters,living characters,10,"1995, july",1995.0
2313,backlash, (new earth),secret identity,bad characters,black eyes,brown hair,male characters,living characters,10,"1994, march",1994.0
2316,julianna hut\u00f6ff, (new earth),public identity,bad characters,blue eyes,strawberry blond hair,female characters,deceased characters,10,"1994, march",1994.0
2319,strom, (new earth),public identity,bad characters,black eyes,brown hair,male characters,living characters,10,"1994, november",1994.0
2320,wade lafarge, (new earth),secret identity,bad characters,blue eyes,grey hair,male characters,deceased characters,10,"1994, october",1994.0
2322,patrick noonan, (new earth),public identity,neutral characters,blue eyes,black hair,male characters,deceased characters,10,1993,1993.0
2324,taia, (new earth),public identity,good characters,black eyes,black hair,female characters,living characters,10,1993,1993.0
2327,jean-paul ludovic valley, (new earth),secret identity,good characters,blue eyes,blond hair,male characters,deceased characters,10,"1992, october",1992.0
2328,stone, (new earth),public identity,good characters,brown eyes,grey hair,male characters,deceased characters,10,"1991, march",1991.0
2330,daniel hunter, (new earth),secret identity,good characters,blue eyes,red hair,male characters,living characters,10,"1990, march",1990.0
2333,belle jackson, (new earth),secret identity,good characters,blue eyes,black hair,female characters,living characters,10,"1989, january",1989.0
2339,james highwater, (new earth),public identity,good characters,brown eyes,black hair,male characters,living characters,10,"1989, february",1989.0
2343,rovo quashi, (new earth),public identity,good characters,brown eyes,black hair,male characters,living characters,10,"1989, december",1989.0
2348,horace westlake, (new earth),public identity,good characters,blue eyes,white hair,male characters,living characters,10,"1988, november",1988.0
2359,amazing grace, (new earth),secret identity,bad characters,green eyes,red hair,female characters,living characters,10,"1987, march",1987.0
2360,decay, (new earth),secret identity,bad characters,violet eyes,red hair,female characters,living characters,10,"1987, april",1987.0
2375,theodore gaynor, (new earth),public identity,bad characters,green eyes,blond hair,male characters,deceased characters,10,"1984, january",1984.0
2383,tiffany fox, (new earth),public identity,good characters,brown eyes,black hair,female characters,living characters,10,"1979, february",1979.0
2384,andrew vinson, (earth-two),public identity,neutral characters,blue eyes,black hair,male characters,living characters,10,"1978, february",1978.0
2386,frank tanner, (new earth),public identity,bad characters,brown eyes,black hair,male characters,living characters,10,"1977, july",1977.0
2387,robert coleman, (new earth),secret identity,bad characters,grey eyes,black hair,male characters,living characters,10,"1977, july",1977.0
2396,tiger moth, (new earth),secret identity,bad characters,blue eyes,blond hair,female characters,living characters,10,"1966, june",1966.0
2399,jonathan dubrovny, (new earth),secret identity,bad characters,black eyes,white hair,male characters,living characters,10,"1965, september",1965.0
2400,myrwhydden, (new earth),public identity,bad characters,blue eyes,white hair,male characters,living characters,10,"1964, january",1964.0
2401,flying stag, (new earth),secret identity,good characters,grey eyes,black hair,male characters,deceased characters,10,"1961, march",1961.0
2404,jordan weir, (new earth),secret identity,bad characters,hazel eyes,grey hair,male characters,living characters,10,"1960, august",1960.0
2409,charles great eagle, (new earth),public identity,good characters,brown eyes,brown hair,male characters,living characters,10,"1954, september",1954.0
2412,queen clea, (new earth),public identity,bad characters,blue eyes,blond hair,female characters,living characters,10,"1944, march",1944.0
2423,sasha, (new earth),secret identity,good characters,blue eyes,brown hair,female characters,living characters,9,"2009, august",2009.0
2432,johnny riley, (new earth),secret identity,good characters,brown eyes,brown hair,male characters,living characters,9,"2008, december",2008.0
2434,myrto, (new earth),public identity,bad characters,blue eyes,blond hair,female characters,living characters,9,"2008, january",2008.0
2435,philomela, (new earth),public identity,bad characters,blue eyes,black hair,female characters,living characters,9,"2008, january",2008.0
2446,nicki jones, (new earth),public identity,good characters,blue eyes,brown hair,female characters,living characters,9,"2006, november",2006.0
2453,jonathan stone, (new earth),public identity,good characters,blue eyes,white hair,male characters,living characters,9,"2005, august",2005.0
2455,preus, (new earth),secret identity,bad characters,blue eyes,blond hair,male characters,living characters,9,"2004, april",2004.0
2464,mister fun, (new earth),secret identity,bad characters,brown eyes,brown hair,male characters,living characters,9,"2002, december",2002.0
2465,officer isabella, (new earth),public identity,good characters,brown eyes,black hair,male characters,living characters,9,"2002, august",2002.0
2469,dakota jamison, (new earth),public identity,good characters,brown eyes,black hair,female characters,living characters,9,"2001, may",2001.0
2471,andrea rojas, (new earth),secret identity,good characters,blue eyes,red hair,female characters,living characters,9,"2000, august",2000.0
2472,selma tolon, (new earth),secret identity,good characters,brown eyes,black hair,female characters,living characters,9,"2000, august",2000.0
2474,edwin gauss, (new earth),secret identity,bad characters,brown eyes,black hair,male characters,living characters,9,"1999, october",1999.0
2475,lucas ludlow-dalt, (new earth),secret identity,bad characters,brown eyes,brown hair,male characters,deceased characters,9,"1998, october",1998.0
2478,maura rayner, (new earth),public identity,good characters,blue eyes,blond hair,female characters,deceased characters,9,"1997, july",1997.0
2487,kai, (new earth),secret identity,bad characters,brown eyes,black hair,male characters,deceased characters,9,"1995, july",1995.0
2489,muscles mcginnis, (new earth),secret identity,good characters,black eyes,brown hair,male characters,living characters,9,"1995, may",1995.0
2490,nina damfino, (new earth),secret identity,bad characters,black eyes,black hair,female characters,living characters,9,1995,1995.0
2491,sarah primm, (new earth),public identity,good characters,black eyes,grey hair,female characters,deceased characters,9,"1995, may",1995.0
2498,ramsey murdoch, (new earth),secret identity,bad characters,blue eyes,red hair,male characters,living characters,9,"1994, december",1994.0
2499,alia, (new earth),public identity,good characters,brown eyes,red hair,female characters,living characters,9,"1993, march",1993.0
2508,carleton lehah, (new earth),public identity,bad characters,green eyes,white hair,male characters,deceased characters,9,"1992, october",1992.0
2509,cassandra arnold, (new earth),public identity,bad characters,blue eyes,blond hair,male characters,deceased characters,9,1992,1992.0
2518,chantinelle, (new earth),public identity,neutral characters,brown eyes,brown hair,female characters,living characters,9,"1991, july",1991.0
2520,mister z, (new earth),secret identity,bad characters,black eyes,black hair,male characters,living characters,9,"1991, january",1991.0
2526,obeah man, (new earth),secret identity,bad characters,black eyes,black hair,male characters,living characters,9,"1990, july",1990.0
2531,athyns, (new earth),secret identity,neutral characters,brown eyes,blue hair,male characters,living characters,9,"1989, january",1989.0
2534,lin koo teng, (new earth),public identity,good characters,brown eyes,black hair,female characters,living characters,9,"1989, december",1989.0
2536,penthesilea, (new earth),public identity,bad characters,brown eyes,brown hair,female characters,deceased characters,9,"1989, august",1989.0
2543,kazuo hasegawa, (new earth),public identity,bad characters,brown eyes,black hair,male characters,deceased characters,9,"1988, august",1988.0
2549,raza kattuah, (new earth),secret identity,bad characters,brown eyes,black hair,male characters,deceased characters,9,"1987, may",1987.0
