id,name,full-name,identity,align,eye,hair,sex,alive,appearances,first appearance,year
4345,brian rinehart, (earth-616),secret identity,good characters,brown eyes,blond hair,male characters,deceased characters,7.0,3-Dec,2003.0
4346,christian frost, (earth-616),secret identity,neutral characters,blue eyes,blond hair,male characters,living characters,7.0,3-Jun,2003.0
4347,harald jaekelsson, (earth-616),public identity,bad characters,brown eyes,black hair,male characters,living characters,7.0,3-Sep,2003.0
4348,kiwi black, (earth-616),secret identity,neutral characters,red eyes,black hair,male characters,living characters,7.0,3-Oct,2003.0
4349,maximus lobo, (earth-616),secret identity,bad characters,blue eyes,grey hair,male characters,living characters,7.0,3-Mar,2003.0
4351,alexander bont, (earth-616),secret identity,bad characters,black eyes,grey hair,male characters,living characters,7.0,4-Dec,2004.0
4352,clay, (earth-616),secret identity,bad characters,white eyes,white hair,male characters,deceased characters,7.0,4-Dec,2004.0
4355,jennifer leigh, (earth-616),no dual identity,neutral characters,blue eyes,blond hair,female characters,living characters,7.0,4-Mar,2004.0
4356,martin leigh, (earth-616),no dual identity,neutral characters,blue eyes,blond hair,male characters,living characters,7.0,4-Mar,2004.0
4360,whiz kid, (earth-616),public identity,good characters,brown eyes,black hair,female characters,deceased characters,7.0,4-Aug,2004.0
4362,blindspot, (earth-616),secret identity,bad characters,blue eyes,black hair,female characters,living characters,7.0,5-Mar,2005.0
4363,cornelius worth, (earth-616),public identity,neutral characters,brown eyes,grey hair,male characters,living characters,7.0,5-Nov,2005.0
4364,deborah kinney, (earth-616),secret identity,neutral characters,green eyes,black hair,female characters,living characters,7.0,5-Mar,2005.0
4366,jeff kaplan, (earth-616),public identity,good characters,brown eyes,brown hair,male characters,living characters,7.0,5-Oct,2005.0
4367,mallen, (earth-616),secret identity,bad characters,brown eyes,brown hair,male characters,deceased characters,7.0,5-Jan,2005.0
4372,ricky calusky, (earth-616),secret identity,bad characters,blue eyes,blond hair,male characters,living characters,7.0,5-Apr,2005.0
4374,stem cell, (earth-616),secret identity,good characters,red eyes,blond hair,female characters,living characters,7.0,5-Apr,2005.0
4383,brett mahoney, (earth-616),public identity,good characters,brown eyes,bald,male characters,living characters,7.0,7-Nov,2007.0
4385,ladyfair, (earth-616),secret identity,good characters,brown eyes,black hair,female characters,deceased characters,7.0,7-Feb,2007.0
4386,michael van patrick, (earth-616),secret identity,good characters,blue eyes,brown hair,male characters,deceased characters,7.0,7-Aug,2007.0
4388,richard palance, (earth-616),secret identity,bad characters,blue eyes,black hair,male characters,living characters,7.0,7-Feb,2007.0
4390,geldoff, (earth-616),secret identity,good characters,brown eyes,brown hair,male characters,deceased characters,7.0,8-Feb,2008.0
4392,john hashimoto, (earth-616),secret identity,good characters,brown eyes,black hair,male characters,living characters,7.0,8-Oct,2008.0
4393,leon nunez, (earth-616),secret identity,neutral characters,blue eyes,black hair,male characters,living characters,7.0,8-Jun,2008.0
4395,michael van patrick, (earth-616),secret identity,good characters,blue eyes,brown hair,male characters,living characters,7.0,8-May,2008.0
4401,anton satan, (earth-616),secret identity,bad characters,black eyes,black hair,male characters,living characters,7.0,9-Oct,2009.0
4402,burst, (earth-616),secret identity,bad characters,brown eyes,black hair,male characters,living characters,7.0,9-Nov,2009.0
4403,damon ryder, (earth-616),secret identity,bad characters,brown eyes,red hair,male characters,deceased characters,7.0,9-Sep,2009.0
4406,tre owens, (earth-616),secret identity,good characters,brown eyes,bald,male characters,living characters,7.0,9-Apr,2009.0
4409,brianna robbins, (earth-616),public identity,neutral characters,brown eyes,brown hair,female characters,living characters,7.0,10-Jun,2010.0
4410,cannon foot, (earth-616),secret identity,bad characters,brown eyes,brown hair,male characters,deceased characters,7.0,10-Nov,2010.0
4411,dara ko eke, (earth-616),secret identity,good characters,green eyes,brown hair,female characters,living characters,7.0,10-Jun,2010.0
4413,els udonta, (earth-616),secret identity,good characters,blue eyes,no hair,female characters,living characters,7.0,10-Jun,2010.0
4414,galina nemirovsky, (earth-616),secret identity,bad characters,brown eyes,black hair,female characters,living characters,7.0,10-Feb,2010.0
4416,saw fist, (earth-616),secret identity,bad characters,brown eyes,black hair,male characters,deceased characters,7.0,10-Nov,2010.0
4418,shadowstalker, (earth-616),secret identity,bad characters,purple eyes,black hair,female characters,deceased characters,7.0,10-Nov,2010.0
4421,adam, (earth-616),secret identity,bad characters,grey eyes,black hair,male characters,living characters,7.0,11-Aug,2011.0
4424,jeremy briggs, (earth-616),public identity,bad characters,brown eyes,brown hair,male characters,deceased characters,7.0,11-Aug,2011.0
4425,marcus roston, (earth-616),secret identity,bad characters,green eyes,black hair,male characters,living characters,7.0,11-Aug,2011.0
4426,nul, (earth-616),no dual identity,bad characters,white eyes,bald,male characters,deceased characters,7.0,11-Jul,2011.0
4428,radioactive kid, (earth-616),secret identity,bad characters,white eyes,no hair,male characters,living characters,7.0,11-Sep,2011.0
4429,seeker, (earth-616),public identity,neutral characters,black eyes,black hair,male characters,living characters,7.0,11-Sep,2011.0
4431,dancing water, (earth-616),secret identity,bad characters,white eyes,blue hair,female characters,living characters,7.0,12-Dec,2012.0
4433,helen cobb, (earth-616),public identity,good characters,blue eyes,blond hair,female characters,deceased characters,7.0,12-Sep,2012.0
4435,omega black, (earth-616),secret identity,bad characters,brown eyes,black hair,female characters,living characters,7.0,12-Jul,2012.0
4436,charlie cluster-7, (earth-616),secret identity,bad characters,blue eyes,black hair,male characters,living characters,7.0,13-Feb,2013.0
4437,owen backes, (earth-616),secret identity,neutral characters,brown eyes,blond hair,male characters,living characters,7.0,13-Mar,2013.0
4439,sojobo-tengu, (earth-616),secret identity,neutral characters,black eyes,black hair,male characters,living characters,7.0,13-Jan,2013.0
4440,the origamist, (earth-616),secret identity,neutral characters,black eyes,black hair,male characters,living characters,7.0,13-Feb,2013.0
4441,the philistine, (earth-616),secret identity,bad characters,blue eyes,blond hair,male characters,living characters,7.0,13-Jan,2013.0
4460,lagaro, (earth-616),secret identity,good characters,brown eyes,brown hair,male characters,deceased characters,6.0,Sep-40,1940.0
4461,spencer keen, (earth-616),secret identity,good characters,blue eyes,black hair,male characters,living characters,6.0,Mar-40,1940.0
4464,tuk, (earth-616),public identity,good characters,blue eyes,red hair,male characters,living characters,6.0,Mar-41,1941.0
4477,isidoro scarlotti, (earth-616),secret identity,bad characters,brown eyes,grey hair,male characters,living characters,6.0,Mar-54,1954.0
4489,elektro, (earth-616),public identity,neutral characters,red eyes,no hair,male characters,living characters,6.0,Jan-61,1961.0
4497,maria trovaya, (earth-616),secret identity,neutral characters,black eyes,black hair,female characters,deceased characters,6.0,Jun-63,1963.0
4499,sandu, (earth-616),secret identity,bad characters,black eyes,black hair,male characters,living characters,6.0,Apr-63,1963.0
4507,donald birch, (earth-616),secret identity,bad characters,brown eyes,bald,male characters,deceased characters,6.0,Mar-65,1965.0
4511,ossilot, (earth-616),secret identity,good characters,black eyes,brown hair,male characters,deceased characters,6.0,Nov-66,1966.0
4512,pavel plotnick, (earth-616),secret identity,neutral characters,black eyes,bald,male characters,living characters,6.0,Jun-66,1966.0
4517,ixar, (earth-616),secret identity,bad characters,blue eyes,white hair,male characters,living characters,6.0,Jan-67,1967.0
4519,nebulos, (earth-616),no dual identity,bad characters,white eyes,no hair,male characters,living characters,6.0,Oct-67,1967.0
4520,randac, (earth-616),public identity,neutral characters,green eyes,bald,male characters,living characters,6.0,Nov-67,1967.0
4525,lippy louie, (earth-616),secret identity,bad characters,green eyes,no hair,male characters,living characters,6.0,Oct-69,1969.0
4526,napoleon robberson, (earth-616),secret identity,bad characters,green eyes,no hair,male characters,living characters,6.0,Oct-69,1969.0
4528,paxton page, (earth-616),secret identity,bad characters,blue eyes,white hair,male characters,deceased characters,6.0,Sep-69,1969.0
4529,mowfus, (earth-616),secret identity,neutral characters,yellow eyes,no hair,male characters,living characters,6.0,Apr-70,1970.0
4559,dontrell hamilton, (earth-616),secret identity,bad characters,brown eyes,black hair,male characters,living characters,6.0,Dec-75,1975.0
4565,thelius, (earth-616),secret identity,bad characters,blue eyes,blond hair,male characters,deceased characters,6.0,Nov-75,1975.0
4570,argyle fist, (earth-616),no dual identity,good characters,blue eyes,grey hair,male characters,living characters,6.0,Mar-76,1976.0
4573,hector ruiz, (earth-616),secret identity,bad characters,brown eyes,black hair,male characters,living characters,6.0,Nov-76,1976.0
4575,meredith quill, (earth-616),no dual identity,good characters,brown eyes,brown hair,female characters,deceased characters,6.0,Jan-76,1976.0
4576,snaykar, (earth-616),public identity,bad characters,black eyes,grey hair,male characters,living characters,6.0,Apr-76,1976.0
4590,amos jardine, (earth-616),public identity,neutral characters,black eyes,white hair,male characters,living characters,6.0,Apr-78,1978.0
4592,frederick kiber, (earth-616),secret identity,bad characters,brown eyes,bald,male characters,deceased characters,6.0,Sep-78,1978.0
4599,zacharaiah seavey, (earth-616),secret identity,bad characters,variable eyes,no hair,male characters,living characters,6.0,Jan-78,1978.0
4602,alexander van tilburg, (earth-616),no dual identity,neutral characters,blue eyes,light brown hair,male characters,deceased characters,6.0,Nov-79,1979.0
4604,doctor scarabeus, (earth-616),secret identity,bad characters,brown eyes,bald,male characters,living characters,6.0,Jun-79,1979.0
4612,archie stryker, (earth-616),public identity,good characters,blue eyes,black hair,male characters,deceased characters,6.0,Jan-80,1980.0
4620,tezcatlipoca, (earth-616),public identity,neutral characters,brown eyes,black hair,male characters,living characters,6.0,Oct-80,1980.0
4621,thomas wilkins, (earth-616),secret identity,bad characters,brown eyes,grey hair,male characters,living characters,6.0,Jul-80,1980.0
4622,ultima wordman, (earth-616),public identity,bad characters,blue eyes,blond hair,female characters,living characters,6.0,Oct-80,1980.0
4634,nicholas brown, (earth-616),no dual identity,neutral characters,brown eyes,grey hair,male characters,deceased characters,6.0,Oct-82,1982.0
4635,zaniac, (earth-616),secret identity,bad characters,brown eyes,green hair,male characters,living characters,6.0,May-82,1982.0
4638,lucius aquilla, (earth-616),secret identity,neutral characters,black eyes,black hair,male characters,living characters,6.0,Nov-83,1983.0
4643,roberta rhodes, (earth-616),public identity,good characters,black eyes,white hair,female characters,living characters,6.0,Aug-83,1983.0
4644,saturnine, (earth-616),no dual identity,bad characters,white eyes,no hair,male characters,living characters,6.0,Jan-83,1983.0
4645,alexander flynn, (earth-616),secret identity,bad characters,brown eyes,brown hair,male characters,living characters,6.0,Dec-84,1984.0
4657,ernest popchik, (earth-616),public identity,good characters,blue eyes,bald,male characters,living characters,6.0,Oct-85,1985.0
4660,predator, (earth-616),secret identity,bad characters,red eyes,green hair,male characters,living characters,6.0,Jul-85,1985.0
4661,shagreen, (earth-5311),public identity,bad characters,red eyes,no hair,male characters,living characters,6.0,Nov-85,1985.0
4666,donald mcgill, (earth-616),public identity,bad characters,blue eyes,grey hair,male characters,living characters,6.0,Feb-86,1986.0
4674,james madrox, (earth-616),secret identity,good characters,green eyes,brown hair,male characters,deceased characters,6.0,May-87,1987.0
4678,thomas samuels, (earth-616),known to authorities identity,good characters,green eyes,white hair,male characters,living characters,6.0,Apr-87,1987.0
4682,muramasa, (earth-616),public identity,bad characters,brown eyes,black hair,male characters,living characters,6.0,Nov-88,1988.0
4689,burt corrigan, (earth-616),public identity,good characters,brown eyes,black hair,male characters,living characters,6.0,Sep-89,1989.0
4690,conscience, (earth-616),secret identity,bad characters,white eyes,no hair,male characters,deceased characters,6.0,May-89,1989.0
4703,asylum, (earth-616),secret identity,bad characters,black eyes,black hair,female characters,living characters,6.0,Oct-90,1990.0
4704,bob jones iv, (earth-616),secret identity,bad characters,blue eyes,blond hair,male characters,living characters,6.0,Nov-90,1990.0
4705,elizabeth rawson, (earth-616),secret identity,bad characters,brown eyes,black hair,female characters,living characters,6.0,Oct-90,1990.0
4712,spore, (earth-616),secret identity,bad characters,red eyes,no hair,male characters,living characters,6.0,Feb-90,1990.0
4713,bodb derg, (earth-616),secret identity,bad characters,black eyes,black hair,male characters,living characters,6.0,Nov-91,1991.0
4714,cynthia glass, (earth-616),secret identity,neutral characters,blue eyes,brown hair,female characters,deceased characters,6.0,Sep-91,1991.0
4723,james zafar, (earth-616),secret identity,neutral characters,brown eyes,black hair,male characters,living characters,6.0,May-91,1991.0
4725,jeremy swimming-bear, (earth-616),public identity,bad characters,brown eyes,black hair,male characters,living characters,6.0,Aug-91,1991.0
4737,aldo ferro, (earth-616),secret identity,bad characters,black eyes,bald,male characters,deceased characters,6.0,Oct-92,1992.0
4745,gorn, (earth-616),secret identity,bad characters,no eyes,no hair,male characters,living characters,6.0,Apr-92,1992.0
4749,jacob weisenthal, (earth-616),public identity,good characters,brown eyes,brown hair,male characters,deceased characters,6.0,Sep-92,1992.0
4754,michael suggs, (earth-616),secret identity,bad characters,brown eyes,brown hair,male characters,living characters,6.0,Feb-92,1992.0
4757,ranulph haldane, (earth-616),public identity,bad characters,brown eyes,black hair,male characters,living characters,6.0,Jun-92,1992.0
4760,rubanna quormo, (earth-616),secret identity,good characters,white eyes,green hair,female characters,living characters,6.0,Aug-92,1992.0
4766,troh-maw, (earth-616),secret identity,bad characters,yellow eyes,no hair,male characters,deceased characters,6.0,Jun-92,1992.0
4771,alec dalton, (earth-616),secret identity,good characters,brown eyes,black hair,male characters,living characters,6.0,Jun-93,1993.0
4774,brell, (earth-616),secret identity,good characters,white eyes,black hair,male characters,living characters,6.0,Oct-93,1993.0
4777,geometer, (earth-616),secret identity,bad characters,green eyes,no hair,male characters,living characters,6.0,Oct-93,1993.0
4778,insidio, (earth-616),secret identity,bad characters,white eyes,black hair,male characters,living characters,6.0,Dec-93,1993.0
4779,james owl, (earth-616),secret identity,good characters,brown eyes,black hair,male characters,living characters,6.0,Sep-93,1993.0
4784,oscuram, (earth-616),secret identity,bad characters,red eyes,red hair,male characters,living characters,6.0,Jun-93,1993.0
4787,richard bloom, (earth-616),secret identity,neutral characters,red eyes,brown hair,male characters,living characters,6.0,Oct-93,1993.0
4789,samantha powell, (earth-616),public identity,neutral characters,grey eyes,red hair,female characters,living characters,6.0,Aug-93,1993.0
4794,albert destine, (earth-616),secret identity,good characters,blue eyes,white hair,male characters,living characters,6.0,Oct-94,1994.0
4797,aranda charboneau, (earth-616),secret identity,bad characters,blue eyes,blond hair,female characters,living characters,6.0,Mar-94,1994.0
4798,beatrice mcbride, (earth-616),no dual identity,good characters,blue eyes,white hair,female characters,living characters,6.0,Jun-94,1994.0
4802,grimm, (earth-616),public identity,bad characters,black eyes,black hair,male characters,deceased characters,6.0,Feb-94,1994.0
4804,lord moses, (earth-616),secret identity,bad characters,brown eyes,brown hair,male characters,living characters,6.0,Dec-94,1994.0
4819,ella, (earth-616),secret identity,neutral characters,blue eyes,blond hair,female characters,living characters,6.0,Sep-95,1995.0
4822,gayle edgerton, (earth-616),secret identity,neutral characters,black eyes,black hair,female characters,living characters,6.0,Jul-95,1995.0
4825,orestez natchios, (earth-616),public identity,bad characters,brown eyes,black hair,male characters,deceased characters,6.0,May-95,1995.0
4827,sapphiras, (earth-616),public identity,neutral characters,yellow eyes,no hair,female characters,living characters,6.0,Jun-95,1995.0
4830,carlie colon, (earth-616),no dual identity,good characters,brown eyes,brown hair,female characters,living characters,6.0,Feb-96,1996.0
4836,master man, (earth-616),public identity,bad characters,blue eyes,blond hair,male characters,living characters,6.0,Sep-96,1996.0
4844,trevor chase, (earth-616),public identity,good characters,blue eyes,red hair,male characters,living characters,6.0,Oct-96,1996.0
4845,ultron, (earth-616),public identity,bad characters,red eyes,no hair,male characters,living characters,6.0,Nov-96,1996.0
4847,chtylok, (earth-616),secret identity,neutral characters,red eyes,brown hair,male characters,living characters,6.0,Feb-97,1997.0
4853,myra haddock, (earth-616),secret identity,neutral characters,blue eyes,black hair,female characters,living characters,6.0,Nov-97,1997.0
4856,roddy mcleish, (earth-616),public identity,bad characters,blue eyes,white hair,male characters,living characters,6.0,Dec-97,1997.0
4860,arcadia deville, (earth-616),secret identity,good characters,brown eyes,brown hair,female characters,living characters,6.0,Nov-98,1998.0
4862,barone, (earth-616),secret identity,bad characters,black eyes,brown hair,male characters,living characters,6.0,Jul-98,1998.0
4863,jake olson, (earth-616),no dual identity,bad characters,blue eyes,blond hair,male characters,deceased characters,6.0,Jul-98,1998.0
4865,lily cromwell, (earth-616),secret identity,bad characters,blue eyes,blond hair,female characters,living characters,6.0,Dec-98,1998.0
4868,okoye, (earth-616),secret identity,good characters,brown eyes,black hair,female characters,living characters,6.0,Nov-98,1998.0
4876,javier caldrone, (earth-616),public identity,neutral characters,brown eyes,black hair,male characters,living characters,6.0,Jan-99,1999.0
4880,scab, (earth-616),secret identity,good characters,red eyes,bald,male characters,deceased characters,6.0,Nov-99,1999.0
4881,stanley hardy, (earth-616),no dual identity,neutral characters,grey eyes,brown hair,male characters,living characters,6.0,Jan-99,1999.0
4882,anarra, (earth-616),public identity,good characters,green eyes,blond hair,female characters,living characters,6.0,Oct-00,2000.0
4888,goroth, (earth-616),public identity,good characters,green eyes,black hair,male characters,living characters,6.0,Dec-00,2000.0
4889,jagrfelm, (earth-616),public identity,neutral characters,yellow eyes,green hair,male characters,living characters,6.0,Apr-00,2000.0
4891,kelly kooliq, (earth-616),public identity,bad characters,brown eyes,brown hair,female characters,living characters,6.0,Apr-00,2000.0
4893,mondo, (earth-616),secret identity,bad characters,brown eyes,black hair,male characters,living characters,6.0,Feb-00,2000.0
4895,tristan, (earth-616),public identity,good characters,brown eyes,black hair,male characters,living characters,6.0,Oct-00,2000.0
4896,tullamore voge, (earth-616),public identity,bad characters,white eyes,brown hair,male characters,living characters,6.0,Aug-00,2000.0
4897,vanium, (earth-616),public identity,good characters,blue eyes,blond hair,male characters,living characters,6.0,Oct-00,2000.0
4901,elizabeth hudson, (earth-616),no dual identity,neutral characters,blue eyes,red hair,female characters,deceased characters,6.0,1-Nov,2001.0
4902,hector rendoza, (earth-616),secret identity,good characters,blue eyes,brown hair,male characters,living characters,6.0,1-May,2001.0
4904,malon estella reeves, (earth-616),secret identity,bad characters,brown eyes,brown hair,female characters,deceased characters,6.0,1-Oct,2001.0
4905,nagala, (earth-616),public identity,bad characters,red eyes,green hair,female characters,living characters,6.0,1-Sep,2001.0
4906,paul provenzano, (earth-616),no dual identity,good characters,brown eyes,black hair,male characters,deceased characters,6.0,1-May,2001.0
4909,angel dust, (earth-616),secret identity,good characters,yellow eyes,black hair,female characters,living characters,6.0,2-Jun,2002.0
4910,apache kid, (earth-616),secret identity,good characters,brown eyes,black hair,female characters,living characters,6.0,2-Sep,2002.0
4911,arnold lundberg, (earth-616),public identity,neutral characters,blue eyes,blond hair,male characters,deceased characters,6.0,2-Sep,2002.0
4913,higashi, (earth-616),public identity,bad characters,brown eyes,bald,male characters,living characters,6.0,2-Sep,2002.0
4918,saguri, (earth-616),secret identity,bad characters,green eyes,red hair,female characters,deceased characters,6.0,2-Sep,2002.0
4919,shatter, (earth-616),secret identity,neutral characters,yellow eyes,no hair,male characters,living characters,6.0,2-Jun,2002.0
4920,thomas more, (earth-616),public identity,good characters,blue eyes,auburn hair,male characters,living characters,6.0,2-Dec,2002.0
4922,claire hudson, (earth-616),public identity,neutral characters,blue eyes,red hair,female characters,living characters,6.0,3-Jun,2003.0
4924,greg, (earth-616),no dual identity,neutral characters,blue eyes,blond hair,male characters,living characters,6.0,3-Jun,2003.0
4926,jillian, (earth-616),secret identity,bad characters,yellow eyes,blue hair,female characters,living characters,6.0,3-Oct,2003.0
4927,josh arndt, (earth-616),public identity,neutral characters,brown eyes,black hair,male characters,living characters,6.0,3-Jun,2003.0
4928,ophis, (earth-616),secret identity,bad characters,brown eyes,brown hair,male characters,deceased characters,6.0,3-Oct,2003.0
4929,topher, (earth-616),secret identity,bad characters,brown eyes,brown hair,male characters,deceased characters,6.0,3-Dec,2003.0
4931,yidrazil, (earth-616),secret identity,bad characters,one eye,black hair,male characters,deceased characters,6.0,3-Oct,2003.0
4933,angelo fortunato, (earth-616),secret identity,bad characters,brown eyes,brown hair,male characters,deceased characters,6.0,4-Dec,2004.0
4936,christine mcdermott, (earth-616),public identity,neutral characters,brown eyes,brown hair,female characters,living characters,6.0,4-Sep,2004.0
4939,jessica vale, (earth-616),secret identity,good characters,brown eyes,black hair,female characters,living characters,6.0,4-Nov,2004.0
4941,julia cabot, (earth-616),secret identity,good characters,brown eyes,brown hair,female characters,deceased characters,6.0,4-Mar,2004.0
4942,justin pierce, (earth-616),public identity,good characters,blue eyes,black hair,male characters,living characters,6.0,4-Jun,2004.0
4943,kestrel, (earth-616),public identity,bad characters,blue eyes,blond hair,female characters,living characters,6.0,4-Nov,2004.0
4944,kika, (earth-616),public identity,good characters,green eyes,pink hair,female characters,living characters,6.0,4-May,2004.0
4951,rachel leighton, (earth-616),secret identity,bad characters,green eyes,blond hair,female characters,deceased characters,6.0,4-Sep,2004.0
4952,skornn, (earth-616),secret identity,bad characters,blue eyes,no hair,male characters,living characters,6.0,4-Oct,2004.0
4954,troy killkelly, (earth-616),public identity,neutral characters,brown eyes,brown hair,male characters,deceased characters,6.0,4-Mar,2004.0
4958,cornfed, (earth-616),secret identity,good characters,red eyes,blond hair,male characters,living characters,6.0,5-Apr,2005.0
4960,ellis kincaid, (earth-616),public identity,neutral characters,grey eyes,brown hair,male characters,living characters,6.0,5-Aug,2005.0
4962,gothic lolita, (earth-616),secret identity,good characters,red eyes,black hair,female characters,living characters,6.0,5-Apr,2005.0
4963,hollowpoint ninja, (earth-616),secret identity,good characters,red eyes,brown hair,male characters,living characters,6.0,5-Apr,2005.0
4965,hoss, (earth-616),secret identity,bad characters,black eyes,bald,male characters,living characters,6.0,5-Nov,2005.0
4967,marianella mancha, (earth-616),public identity,neutral characters,brown eyes,black hair,female characters,deceased characters,6.0,5-Jun,2005.0
4968,mariano lopez, (earth-616),public identity,bad characters,blue eyes,black hair,male characters,deceased characters,6.0,5-Jul,2005.0
4972,reginald mantz, (earth-616),secret identity,bad characters,blue eyes,grey hair,male characters,living characters,6.0,5-Dec,2005.0
4975,winston hobbes, (earth-616),secret identity,bad characters,white eyes,black hair,male characters,living characters,6.0,5-Jan,2005.0
4978,eradica, (earth-616),public identity,bad characters,green eyes,no hair,female characters,deceased characters,6.0,6-May,2006.0
4981,neil crawford, (earth-616),no dual identity,good characters,brown eyes,brown hair,male characters,living characters,6.0,6-Jan,2006.0
4982,petra, (earth-616),secret identity,good characters,brown eyes,blond hair,female characters,deceased characters,6.0,6-Jan,2006.0
4984,suzanne chan, (earth-616),secret identity,good characters,brown eyes,black hair,female characters,deceased characters,6.0,6-Mar,2006.0
4985,absynthe, (earth-616),secret identity,bad characters,green eyes,black hair,female characters,living characters,6.0,7-Mar,2007.0
4986,ernst erskine, (earth-616),secret identity,neutral characters,green eyes,white hair,male characters,living characters,6.0,7-Jul,2007.0
4987,hate-monger, (earth-616),secret identity,bad characters,brown eyes,bald,male characters,deceased characters,6.0,7-Jun,2007.0
4988,jamal peoples, (earth-616),secret identity,bad characters,hazel eyes,brown hair,male characters,living characters,6.0,7-Feb,2007.0
4990,nicole, (earth-616),secret identity,bad characters,blue eyes,brown hair,female characters,deceased characters,6.0,7-Apr,2007.0
4992,red ronin, (earth-616),secret identity,good characters,brown eyes,red hair,female characters,living characters,6.0,7-Oct,2007.0
4993,steven rogers, (earth-616),public identity,good characters,blue eyes,blond hair,male characters,living characters,6.0,7-Feb,2007.0
4994,tatiana arocha, (earth-616),public identity,good characters,brown eyes,black hair,female characters,deceased characters,6.0,7-Jun,2007.0
4995,trenton craft, (earth-616),secret identity,good characters,brown eyes,blond hair,male characters,living characters,6.0,7-Nov,2007.0
4996,tristan, (earth-616),secret identity,good characters,blue eyes,bald,male characters,living characters,6.0,7-Jun,2007.0
4997,bendigeidfran, (earth-616),secret identity,bad characters,green eyes,no hair,male characters,deceased characters,6.0,8-Jun,2008.0
5001,emma frost, (earth-616),secret identity,bad characters,green eyes,blond hair,female characters,deceased characters,6.0,8-Jun,2008.0
5002,ethan warren, (earth-616),public identity,bad characters,blue eyes,black hair,male characters,deceased characters,6.0,8-May,2008.0
5004,jean grey, (earth-616),secret identity,bad characters,green eyes,red hair,female characters,deceased characters,6.0,8-Jun,2008.0
5006,lillie mcgurty, (earth-616),secret identity,good characters,green eyes,grey hair,female characters,living characters,6.0,8-Aug,2008.0
5008,luke cage, (earth-616),secret identity,bad characters,green eyes,no hair,male characters,deceased characters,6.0,8-Jun,2008.0
5009,michael van patrick, (earth-616),secret identity,bad characters,white eyes,brown hair,male characters,living characters,6.0,8-Feb,2008.0
5010,mister eleven, (earth-616),secret identity,neutral characters,variable eyes,variable hair,male characters,living characters,6.0,8-Jan,2008.0
5012,peter parker, (earth-616),secret identity,bad characters,green eyes,no hair,male characters,living characters,6.0,8-Jun,2008.0
5016,simon williams, (earth-616),secret identity,bad characters,green eyes,no hair,male characters,living characters,6.0,8-Jun,2008.0
5017,thor odinson, (earth-616),secret identity,bad characters,green eyes,blond hair,male characters,deceased characters,6.0,8-Jun,2008.0
5018,vision, (earth-616),secret identity,bad characters,green eyes,no hair,male characters,deceased characters,6.0,8-Jun,2008.0
5019,yuen yee, (earth-616),no dual identity,good characters,brown eyes,black hair,male characters,living characters,6.0,8-Dec,2008.0
5021,ban-luck, (earth-616),secret identity,good characters,black eyes,black hair,female characters,living characters,6.0,9-Jul,2009.0
5023,death reaper, (earth-616),secret identity,bad characters,brown eyes,black hair,female characters,living characters,6.0,9-Aug,2009.0
5024,marci sabol, (earth-616),secret identity,neutral characters,brown eyes,blond hair,female characters,deceased characters,6.0,9-Jul,2009.0
5025,master po, (earth-616),public identity,good characters,grey eyes,white hair,male characters,living characters,6.0,9-Jan,2009.0
5028,zzxz, (earth-616),no dual identity,bad characters,white eyes,no hair,agender characters,living characters,6.0,9-Mar,2009.0
5029,anti-priest, (earth-616),public identity,bad characters,black eyes,bald,male characters,living characters,6.0,10-Jun,2010.0
5030,broken blade, (earth-616),secret identity,neutral characters,red eyes,black hair,female characters,living characters,6.0,10-Sep,2010.0
5031,cecilia, (earth-616),public identity,good characters,brown eyes,brown hair,female characters,living characters,6.0,10-Feb,2010.0
5032,dennis sykes, (earth-616),public identity,good characters,brown eyes,brown hair,male characters,deceased characters,6.0,10-Nov,2010.0
5034,loca, (earth-616),secret identity,bad characters,brown eyes,black hair,female characters,deceased characters,6.0,10-Oct,2010.0
5037,teela coldassian, (earth-616),public identity,good characters,red eyes,white hair,female characters,living characters,6.0,10-Dec,2010.0
5038,uthana thoth, (earth-616),public identity,bad characters,yellow eyes,white hair,male characters,living characters,6.0,10-Nov,2010.0
5039,warhead, (earth-616),secret identity,bad characters,green eyes,green hair,male characters,deceased characters,6.0,10-Aug,2010.0
5040,william grant nelson, (earth-616),secret identity,neutral characters,green eyes,orange hair,male characters,living characters,6.0,10-Jun,2010.0
5041,brady briedel, (earth-616),secret identity,bad characters,green eyes,no hair,male characters,living characters,6.0,11-Sep,2011.0
5043,evolutionary, (earth-616),secret identity,bad characters,brown eyes,brown hair,male characters,living characters,6.0,11-Jul,2011.0
5048,orksa, (earth-616),no dual identity,neutral characters,white eyes,no hair,female characters,living characters,6.0,11-Apr,2011.0
5049,rhea, (earth-616),public identity,neutral characters,brown eyes,black hair,female characters,living characters,6.0,11-Jun,2011.0
5051,sun wukong, (earth-616),secret identity,good characters,black eyes,bald,male characters,living characters,6.0,11-Jul,2011.0
5052,ultimate nullifier, (earth-616),public identity,good characters,blue eyes,white hair,male characters,living characters,6.0,11-Sep,2011.0
5053,uravo, (earth-616),secret identity,neutral characters,yellow eyes,no hair,female characters,living characters,6.0,11-Feb,2011.0
5055,borya cich, (earth-616),no dual identity,bad characters,blue eyes,bald,male characters,deceased characters,6.0,12-Oct,2012.0
5056,gabriel shepherd, (earth-616),secret identity,good characters,blue eyes,brown hair,male characters,living characters,6.0,12-Nov,2012.0
